,p_val,avg_logFC,pct.1,pct.2,p_val_adj
RPLP1,5.23967429255993e-275,1.00866943068987,1,1,9.77670826248758e-271
RPL41,1.48204504747902e-263,0.948634377845619,1,1,2.7653478540911e-259
FTH1,5.76633086692203e-240,0.945529522806465,1,1,1.07593967645898e-235
RPS15,6.01085316703583e-214,0.738497474494555,1,1,1.12156509243722e-209
EEF1A1,2.05277424757616e-205,0.831749936747575,1,1,3.83027146855236e-201
RPS18,6.13809081206355e-204,0.870721453246548,1,1,1.14530636462294e-199
RPS3A,1.37947881669955e-200,0.833494565387098,1,1,2.57396952407969e-196
RPS4X,7.81065635423184e-200,0.789498557321993,1,1,1.45739036913612e-195
RPLP0,6.30285260962891e-198,0.811216556517421,1,1,1.17604926843066e-193
RPS8,2.83712522678834e-183,0.714596231435319,1,1,5.29379196066436e-179
RPS27A,1.75736884539403e-179,0.725032353934695,0.999,1,3.27907452862072e-175
RPL10,1.24600040719021e-176,0.788680707010202,0.999,1,2.32491215977622e-172
RPS14,2.63856508742971e-175,0.752498986302469,1,1,4.9232985966351e-171
CPB1,5.37451762002259e-175,1.31989990989502,1,1,1.00283124272002e-170
RPL8,2.43761629692413e-171,0.682602613238936,1,1,4.54834824843073e-167
GAPDH,2.32103271863004e-168,0.840561748155078,1,1,4.3308149496918e-164
NDUFS5,1.88932528923424e-167,0.667984999659419,1,1,3.52529205718217e-163
RPL19,8.0170249628768e-161,0.659844360550448,1,1,1.49589668782318e-156
RPS12,4.83758809196357e-160,0.680379857655812,1,1,9.02645562079483e-156
RPL28,2.3218211031616e-156,0.60263748051849,0.999,1,4.33228599638923e-152
RPL18,1.80424033515642e-155,0.636304904494343,0.999,0.998,3.36653204136836e-151
PTMA,1.93213588325827e-155,0.565184334910815,0.999,1,3.60517234457161e-151
RPS13,3.33315266530109e-151,0.672460089406838,1,1,6.2193295581853e-147
RPL15,6.82525935386064e-150,0.644876225363081,1,1,1.27352514283686e-145
RPS23,5.3278049136927e-148,0.654453564196679,1,1,9.94115118845921e-144
RPS19,7.58705143112144e-145,0.599472553563956,1,1,1.41566792653295e-140
RPL7A,1.90625297370512e-143,0.675492776289477,1,1,3.55687742363639e-139
SEC11C,2.7714105924583e-140,0.88138956291179,0.999,1,5.17117502446793e-136
RPL29,2.84865808441042e-140,0.628575662111652,1,1,5.3153111197014e-136
RPS15A,7.20143892279374e-138,0.63969595212429,1,1,1.34371648860408e-133
MT-ND5,2.7233061599153e-135,-1.00015151637875,0.954,1,5.08141696378595e-131
RPS5,5.68243498379927e-134,0.663554025792533,0.999,0.998,1.06028554362711e-129
APOD,2.61320759971037e-133,0.871331966741995,0.999,0.998,4.87598406029957e-129
RPL32,8.43872597535115e-132,0.598679489165964,1,1,1.57458187974077e-127
H3F3A,3.04421853372054e-131,0.572467647193716,1,1,5.68020736206916e-127
MIF,1.38924217115181e-129,0.668701776013787,1,1,2.59218696715217e-125
RPS28,3.48637896869662e-128,0.600521077612112,1,1,6.50523451769102e-124
TMSB10,3.60511711873924e-128,0.613289798509745,0.999,1,6.72678803185554e-124
HINT1,1.64031965630135e-126,0.602714815559784,0.999,1,3.06067244669269e-122
RPL18A,8.11950706009597e-125,0.665021518379406,0.999,0.998,1.51501882234331e-120
MT-ND2,9.38359554227778e-125,-1.0792429644142,0.995,1,1.75088509223361e-120
TAC3,1.16110494083808e-122,-0.374130837174606,0.138,0.722,2.16650570910978e-118
MTRNR2L12,6.13673810835575e-122,-1.20284480353044,0.946,1,1.1450539636381e-117
MALAT1,2.50940008236457e-121,-1.40180347493154,0.999,1,4.68228961368406e-117
MT-ND4L,6.93280150458823e-121,-0.912419284167268,0.949,1,1.29359143274112e-116
RPSA,3.13178028303163e-119,0.623491123707469,0.999,0.998,5.84358883010871e-115
MT-ND4,7.47290779048374e-119,-0.953204530839069,0.993,1,1.39436986462636e-114
S100A1,1.58902489511812e-117,0.793737217945896,0.984,0.989,2.9649615518009e-113
SSR4,8.82733123624371e-117,0.723648829982434,0.999,0.993,1.64709173537071e-112
RPS6,3.34715240810962e-116,0.565953348942783,1,1,6.24545167829174e-112
FAU,1.53379776146054e-113,0.552019186114968,1,0.995,2.86191324310922e-109
RPL6,4.10187798533626e-112,0.548424612567527,1,1,7.65369413283893e-108
RPS9,3.97711847266293e-111,0.57671922120634,0.999,0.998,7.42090535814176e-107
RPL14,7.7785404632224e-111,0.6093063016787,1,1,1.45139786503267e-106
MT-CO1,2.29972654775455e-108,-1.05298231861668,0.993,1,4.29105976545521e-104
RPS7,5.51221578878555e-106,0.517598820663308,0.999,1,1.0285243440295e-101
PPIA,5.93669920112535e-105,0.576087460055788,1,0.998,1.10772870393798e-100
UBA52,6.69928849158794e-105,0.556527844385522,0.999,0.998,1.25002023964539e-100
RPL39,1.14003350640878e-104,0.529175889938223,0.999,0.995,2.12718851960814e-100
RPL12,2.63864480687543e-101,0.534371412752198,1,1,4.92344734514886e-97
TFF3,2.02478849122041e-100,0.911762256415703,0.998,0.998,3.77805284576816e-96
RPL30,4.78947879568202e-100,0.503274446843017,1,1,8.93668848486308e-96
RPS24,1.39101207823129e-99,0.480227863469899,1,1,2.59548943677176e-95
RPL24,3.53188910601384e-98,0.546575895598469,1,1,6.59015188291122e-94
GRP,5.48923202181604e-97,1.12438548090547,0.997,1,1.02423580295065e-92
RPS26,1.98314224400516e-93,0.492917748207201,1,0.998,3.70034511308923e-89
RPL5,3.0066570105008e-92,0.572020737255927,1,1,5.61012131589343e-88
MT-CYB,2.05307271572753e-91,-0.912965404125933,0.989,1,3.83082838027599e-87
ACTG1,3.36132091763473e-88,0.583948127122693,1,1,6.27188870021465e-84
RPS3,1.00472248165081e-86,0.483653736276825,0.999,1,1.87471167851224e-82
SPINT2,1.04294346592057e-85,0.537695466739357,0.999,1,1.94602821306119e-81
RPL9,2.59766432266464e-85,0.489216330664711,1,0.998,4.84698185965995e-81
RPL35A,3.5595534444124e-85,0.448403983420059,0.999,1,6.64177077192911e-81
RPS16,7.26182545493516e-85,0.46880842453002,0.999,0.995,1.35498401163635e-80
B2M,2.49721675421276e-84,0.821753216128401,1,1,4.65955674168559e-80
NEAT1,4.54342079279901e-83,-1.18241466749733,0.656,0.952,8.47756885728367e-79
RPL10A,6.36513483976254e-83,0.515222600122986,0.999,1,1.18767050975129e-78
RACK1,9.39353812971953e-83,0.515439494028176,1,0.995,1.75274027962437e-78
SERF2,2.25572880657832e-82,0.47104957384243,1,0.998,4.20896438019448e-78
BRK1,3.00670821421373e-82,0.443440836343963,0.923,0.966,5.6102168569014e-78
TIMP1,5.82191740747812e-82,0.616575094383274,0.991,0.982,1.08631156906134e-77
NDUFA4L2,1.2560978111203e-81,0.610245106052538,0.737,0.947,2.34375290576937e-77
WSB1,2.78684975236063e-79,-0.887843954781554,0.554,0.906,5.19998295292969e-75
RPL36,8.97409218900123e-79,0.430819873762996,1,1,1.67447586154574e-74
COX6A1,1.78533567281636e-78,0.467709111853241,1,0.995,3.33125783190805e-74
GSTP1,1.61676059504904e-77,0.577001878444299,0.996,0.993,3.016713594302e-73
RPLP2,1.44748280722303e-76,0.423148236747571,1,0.998,2.70085816999745e-72
ATP6V1F,5.46451609590418e-76,0.409904341185305,0.908,0.943,1.01962405833476e-71
COX8A,2.44583353365101e-75,0.508683873129957,0.987,0.986,4.56368079043943e-71
RPL3,2.68016561642468e-75,0.457208061511877,0.999,0.998,5.0009210236868e-71
MT-CO3,3.36093484716962e-75,-0.828314725667268,0.991,1,6.2711683313338e-71
PPIB,3.7188335520625e-75,0.7298973769018,0.991,0.993,6.93897152479341e-71
EEF1B2,7.10653348365067e-75,0.498261573167638,0.999,0.998,1.32600808271438e-70
FTL,1.90691256268015e-74,0.622942664153288,0.999,1,3.5581081507049e-70
HSP90AB1,1.07997484090365e-73,0.406757117891977,1,1,2.01512505564213e-69
EPCAM,8.32113120914034e-71,0.545768476499563,0.998,0.993,1.5526398723135e-66
AP001136.1,3.93156700562745e-70,0.622001518239482,0.857,0.961,7.33591087580026e-66
ERP29,3.94516775433219e-70,0.431297102506638,0.93,0.963,7.36128851280843e-66
BTF3,6.4843301005256e-70,0.441154995978377,0.999,0.995,1.20991115345707e-65
BSG,1.94040452984377e-68,0.540527512195026,0.988,0.995,3.6206008122355e-64
HMGN2,3.51516781484492e-68,0.623262765227393,0.999,1,6.55895162571913e-64
MT-CO2,3.83253026957888e-68,-0.856604031300787,0.993,1,7.15111823000723e-64
PPDPF,2.60898232476722e-67,0.498711718089968,0.993,0.995,4.86810011978316e-63
S100A4,3.4633088544567e-67,0.737645246812533,0.952,0.979,6.46218799153075e-63
CUTA,7.62845782507591e-67,0.413593612161655,0.999,0.998,1.42339394558091e-62
MT-ATP6,8.12164493684996e-67,-0.837107869481454,0.993,1,1.51541772876683e-62
RPL22,1.02874098677719e-66,0.423180183196702,1,0.998,1.91952780722757e-62
UQCR11,3.89815956530326e-66,0.372333427651365,0.879,0.947,7.27357593289935e-62
ANAPC11,5.9253073052741e-66,0.366162607304285,0.906,0.977,1.10560309009109e-61
C12orf57,6.52137389723384e-66,0.453959298365205,0.993,0.995,1.21682315548486e-61
MT-ND1,1.10658614408449e-65,-0.718583681322839,0.956,1,2.06477908624725e-61
RBP1,1.87759632235243e-65,0.451569138379743,0.923,0.966,3.50340697787741e-61
RPL13,1.0552529129805e-64,0.421649962603265,0.999,1,1.96899641033031e-60
CD9,1.54740785374544e-64,0.363920985073035,0.815,0.922,2.88730831430361e-60
COX7A2,5.20670112270778e-64,0.450824846398514,0.993,0.993,9.71518362486044e-60
WFDC2,9.52603985924464e-64,0.442092133365863,0.807,0.883,1.77746377733646e-59
UHMK1,2.047014568736e-63,-0.309179203512621,0.333,0.31,3.81952448380451e-59
UQCRH,2.89774127566212e-63,0.392469511673868,0.999,0.998,5.40689544625795e-59
NRN1,3.14765559669864e-63,0.547309285920545,0.824,0.977,5.87321057787999e-59
TMEM141,4.44728674864209e-63,0.38649368403723,0.466,0.076,8.29819234429127e-59
CCNL1,2.77513052185972e-62,-0.250039730848905,0.303,0.255,5.17811604073805e-58
S100A6,5.54101228900673e-62,0.474695316313133,0.999,1,1.03389748300577e-57
POLR2G,6.03817279000558e-62,0.388756932559293,0.406,0.034,1.12666266088714e-57
PRDX5,9.7856854098981e-62,0.4029869855291,0.923,0.959,1.82591104063289e-57
KANSL1,1.11711872134525e-61,-0.442339399278081,0.277,0.375,2.0844318221581e-57
MT-ND3,1.39427557705261e-61,-0.696479584707677,0.981,1,2.60157879922246e-57
RPL35,1.53042488295858e-61,0.368228904217011,1,0.998,2.85561978911242e-57
S100A13,1.8769788358937e-60,0.43130083513545,0.958,0.982,3.50225480989406e-56
LGALS3BP,8.04477520911164e-60,0.32674277655055,0.842,0.943,1.50107460626814e-55
SPCS1,9.38412846317021e-60,0.3092429065766,0.862,0.936,1.75098452994293e-55
CD63,1.99180992816122e-59,0.461420525503353,0.969,0.986,3.71651814495602e-55
DBI,3.97271552290527e-59,0.260116845064468,0.754,0.899,7.41268989418895e-55
RPL26,4.37082183044032e-59,0.394461902611056,1,0.998,8.1555164534186e-55
HLA-C,5.79347683003619e-59,0.921329706619024,0.974,0.993,1.08100484171645e-54
SNRPB,7.39120246792397e-59,0.29332619093675,0.857,0.966,1.37912446848993e-54
NKTR,9.51907707748268e-59,-0.364005984316897,0.314,0.343,1.77616459188749e-54
GUK1,1.54986321494786e-58,0.3357296212454,0.906,0.961,2.89188977277121e-54
MDK,1.63428125243714e-58,0.567520499530866,0.973,0.991,3.04940538892246e-54
LMAN2,3.31057660160636e-58,0.368438011259094,0.45,0.078,6.17720488093731e-54
PSMA7,3.60339254789438e-58,0.287755524356986,0.866,0.954,6.72357015511612e-54
CKB,5.29960536952516e-58,0.343431293977125,0.859,0.961,9.88853365899699e-54
CYB5A,7.93560180532674e-58,0.449476008644278,0.99,0.993,1.48070394085592e-53
JTB,9.02052095710652e-58,0.281611579711086,0.862,0.947,1.6831390053865e-53
FKBP1A,1.34598113003985e-57,0.306709627627891,0.871,0.966,2.51146619054136e-53
S100A14,1.52076045338187e-57,0.400079217941981,0.863,0.901,2.83758692996524e-53
ZNF292,2.91003475343636e-57,-0.371375064199736,0.336,0.352,5.4298338464369e-53
HSPA6,3.20931369611638e-57,-0.314222732017525,0.298,0.71,5.98825842558356e-53
SF3B5,4.01141496840376e-57,0.369460506235704,0.478,0.097,7.48489918954458e-53
ATP5MC2,4.51856529998793e-57,0.386661287088718,0.999,1,8.43119099324749e-53
NPC2,6.84678835047383e-57,0.538556295129037,0.579,0.154,1.27754223831491e-52
CALR,7.37952624808717e-57,0.565534267389692,0.961,0.991,1.37694580263058e-52
SFXN1,7.42857428885858e-57,-0.277749312276666,0.298,0.283,1.38609767655812e-52
POLR2L,2.36141274688042e-56,0.343377933574361,0.866,0.94,4.40616004440417e-52
ATP6AP2,2.44688877654181e-56,0.354700760708617,0.432,0.074,4.56564976814936e-52
KRTCAP2,3.34840015946384e-56,0.253054151507933,0.854,0.959,6.24777985754358e-52
MACF1,3.70967160286582e-56,-0.561827828654121,0.731,0.982,6.92187624378734e-52
PRDX4,3.74708298699613e-56,0.309968303430014,0.843,0.913,6.99168214543609e-52
MT1G,3.97421371150325e-56,0.462571496986493,0.435,0.067,7.41548536429391e-52
TRMT112,1.07387920438207e-55,0.301264372060945,0.889,0.961,2.0037512074565e-51
GNG5,1.0884559021953e-55,0.284704359421335,0.824,0.917,2.03094986790621e-51
ZNHIT1,1.29374087432017e-55,0.274815561858531,0.839,0.924,2.413991097394e-51
RHOA,1.33760114905268e-55,0.450556359276844,0.964,0.972,2.49582998401739e-51
PCBD1,1.59061193347032e-55,0.398026633536723,0.975,0.989,2.96792280666227e-51
CD320,1.70069580144251e-55,0.362031664807123,0.385,0.044,3.17332829591158e-51
COX5B,1.86620171508954e-55,0.408527638540859,0.984,0.989,3.48214578018557e-51
RLF,2.4493058487681e-55,-0.593170594095407,0.57,0.908,4.57015978321639e-51
KCNQ1OT1,2.45443155437038e-55,-0.486096188646022,0.242,0.317,4.5797238372997e-51
HLA-A,4.05884557440465e-55,0.755548565912906,0.999,1,7.57339995728164e-51
TSTD1,4.57757849459478e-55,0.340491928685226,0.895,0.945,8.54130371306441e-51
TXN,6.48521079757632e-55,0.3487215379601,0.903,0.97,1.21007548271977e-50
EIF3E,7.95255539981405e-55,0.29758982147609,0.874,0.982,1.4838673120513e-50
RPL11,8.64715010280372e-55,0.427211702467205,0.999,0.998,1.61347173768215e-50
NELFE,9.90137623530113e-55,0.322021908046428,0.433,0.083,1.84749779174484e-50
NPEPPS,1.57352581098727e-54,-0.289763543718227,0.283,0.28,2.93604181072114e-50
NBDY,1.65414182848082e-54,0.376246034990906,0.415,0.057,3.08646323776236e-50
HNRNPA1,1.66120077660694e-54,0.385934005438036,1,0.998,3.09963452907089e-50
P4HTM,2.21514128077724e-54,0.338666003740781,0.504,0.133,4.13323211580225e-50
COA3,3.44193124105708e-54,0.325911952948912,0.438,0.08,6.42229950268841e-50
TPI1,5.87759203425016e-54,0.502773979729086,0.998,0.995,1.09669989767074e-49
NDUFAF3,1.06905674071086e-53,0.39374215848493,0.508,0.122,1.9947529724924e-49
C1orf43,1.34848269871888e-53,0.266634360545456,0.877,0.968,2.51613386753956e-49
OGA,2.29335580476442e-53,-0.337550403841558,0.269,0.278,4.27917259610993e-49
BANF1,3.1965582661448e-53,0.291810040349679,0.885,0.959,5.96445806879959e-49
MEA1,3.68265446093258e-53,0.260288259937322,0.839,0.931,6.87146495865411e-49
ASNA1,3.729179571591e-53,0.333712518880262,0.349,0.025,6.95827616263164e-49
CCDC124,6.73538940563303e-53,0.320498645633008,0.408,0.069,1.25675630919707e-48
PLP2,8.29351709169381e-53,0.304648678911513,0.827,0.906,1.54748735413915e-48
SEC61B,8.81986991543883e-53,0.303348310243345,0.887,0.959,1.64569952752173e-48
MRPL13,1.00526249000267e-52,0.291712891389976,0.376,0.055,1.87571928009599e-48
POGZ,1.27631135893586e-52,-0.293879880292046,0.317,0.336,2.38146936463842e-48
RPS21,1.75444585331617e-52,0.34680515956399,1,1,3.27362051770264e-48
CNKSR3,2.34190383877384e-52,-0.264842894569721,0.397,0.336,4.36975837276812e-48
SUCLG1,2.55401348522886e-52,0.311283243606653,0.375,0.053,4.76553376208854e-48
TUSC3,3.26811193813526e-52,0.318646341497007,0.891,0.966,6.09797006536658e-48
HSPA1B,7.40246244210319e-52,-0.616432048732569,0.678,0.968,1.38122546707203e-47
SCP2,7.76800703613556e-52,0.321926805769965,0.426,0.083,1.44943243287253e-47
EMC7,8.11046281575053e-52,0.260711959337842,0.375,0.069,1.51333125679089e-47
CLPP,8.45037360652721e-52,0.343182263894258,0.395,0.055,1.57675521124191e-47
RPL37A,8.91939090125184e-52,0.352780817037049,0.999,0.998,1.66426914826458e-47
TBCA,1.07181375587588e-51,0.32239592925117,1,1,1.9998972870888e-47
AIP,1.10307851115925e-51,0.350867673159088,0.443,0.085,2.05823419397205e-47
UBL5,1.13242766700667e-51,0.385720103724424,0.957,0.972,2.11299678386775e-47
TMEM14C,1.27898451093451e-51,0.352545550596721,0.955,0.979,2.38645719895271e-47
BAD,1.57942115807062e-51,0.362755112903453,0.448,0.085,2.94704193884398e-47
AC109466.1,1.62803364248616e-51,-0.444319716536361,0.513,0.538,3.03774797351492e-47
MT1E,2.11193407232045e-51,0.256011275397677,0.708,0.883,3.94065778554272e-47
SNU13,2.32346415091801e-51,0.278619554221568,0.409,0.085,4.33535175919792e-47
PTRHD1,2.75935393190918e-51,0.32675814880244,0.396,0.064,5.14867850154933e-47
HEXB,3.78753547432825e-51,0.368978023046244,0.408,0.062,7.06716244154908e-47
TSPO,3.79799820017029e-51,0.362086466834812,0.453,0.09,7.08668484169774e-47
ATP6V0D1,5.19413809704698e-51,0.329003942013687,0.434,0.09,9.69174227527996e-47
SYNGR2,5.80033237122565e-51,0.366281941736521,0.477,0.11,1.08228401714699e-46
ISCU,6.14453376549958e-51,0.318083740700429,0.437,0.094,1.14650855530457e-46
KRT18,9.26402979241277e-51,0.296723317972326,0.835,0.945,1.7285753189663e-46
DYNLT1,2.79987408653622e-50,0.269862909120599,0.864,0.94,5.22428505806793e-46
HYI,2.84103034690791e-50,0.324528507950765,0.402,0.069,5.30107852429547e-46
PGLS,3.21858703117583e-50,0.31035467211136,0.396,0.074,6.00556154147098e-46
RPN2,4.45949411544424e-50,0.34401517569569,0.417,0.076,8.32097007000741e-46
MYL12B,5.52446093549454e-50,0.284614996524491,0.833,0.917,1.03080916595393e-45
ATRAID,6.00159711688646e-50,0.291744975443445,0.768,0.821,1.11983800603985e-45
RPN1,6.54834841469558e-50,0.398586460992768,0.454,0.09,1.22185633069805e-45
MGST2,7.59736071598436e-50,0.29537192365931,0.416,0.087,1.41759153599552e-45
CDH18,9.01181954214536e-50,-0.265275912167826,0.33,0.303,1.6815154083689e-45
NCSTN,1.06305285852046e-49,0.265560911217553,0.477,0.14,1.98355032871333e-45
IGSF8,1.10049845493719e-49,0.286771178390414,0.453,0.122,2.05342006706729e-45
PSMA4,1.25431274089033e-49,0.272419506117436,0.398,0.085,2.34042214322727e-45
RAB7A,1.56300009851534e-49,0.279550065324527,0.452,0.117,2.91640188381978e-45
ANAPC13,1.77125107949563e-49,0.274376087304865,0.379,0.071,3.3049773892309e-45
PDHB,1.83526464777637e-49,0.306491844133253,0.432,0.097,3.42442030628593e-45
VAMP8,2.089181996336e-49,0.372785394154142,0.404,0.06,3.89820468696333e-45
SDHB,2.54242255515831e-49,0.323239701434476,0.356,0.039,4.7439062456699e-45
CTSL,2.82772544912024e-49,0.395634740527923,0.452,0.092,5.27625291551345e-45
MRPL24,4.9110294333843e-49,0.291712891389976,0.379,0.062,9.16348981975177e-45
SMIM30,7.65115806254695e-49,0.266032181585512,0.382,0.074,1.42762958289064e-44
METTL5,7.86046562347083e-49,0.293927453606432,0.409,0.085,1.46668428068342e-44
NDUFB2,1.12022621806181e-48,0.465420331651926,0.993,0.991,2.09023010028153e-44
VPS72,1.14775355899626e-48,0.274376087304865,0.375,0.069,2.14159336573112e-44
ATP5MF,1.45492439469974e-48,0.428916337950642,0.98,0.982,2.71474342807025e-44
KMT2E,1.71048645862662e-48,-0.524951370397858,0.671,0.936,3.1915966831514e-44
UQCC2,1.91308006038087e-48,0.297273285490543,0.862,0.943,3.56961608466466e-44
PTOV1,1.97085047139083e-48,-0.261978693990773,0.388,0.779,3.67740989456815e-44
TMEM179B,2.27039019905062e-48,0.299626967872358,0.375,0.06,4.23632107240855e-44
FMC1,3.21155704525225e-48,0.348307753158954,0.395,0.064,5.99244429073617e-44
MRPL52,3.93470073816629e-48,0.318126981616279,0.368,0.053,7.34175810734448e-44
HLA-B,3.99469641494055e-48,0.928753023731393,0.967,0.993,7.45370404063757e-44
GRIA2,4.55813648473918e-48,-0.331978204519481,0.225,0.278,8.50502686687484e-44
KDM5B,4.81107336752878e-48,-0.262409562642737,0.361,0.31,8.97698179647195e-44
INO80E,5.88237713179532e-48,0.318859492941915,0.429,0.092,1.09759274902169e-43
RPL23A,6.27140840964797e-48,0.320973211758903,1,0.998,1.17018209515622e-43
POP7,6.93733366301758e-48,0.332641039196127,0.371,0.051,1.29443708818245e-43
MANF,7.54733304317481e-48,0.450732510393661,0.415,0.069,1.40825687252599e-43
REEP5,8.87871446129901e-48,0.255138208619942,0.438,0.122,1.65667933133378e-43
MYL6,1.24517862023403e-47,0.425533730529115,0.994,0.993,2.32337878749467e-43
HDDC2,1.41601778219635e-47,0.271282586517955,0.423,0.103,2.64214757980017e-43
LRPAP1,1.63631911171983e-47,0.271810298663463,0.824,0.903,3.05320783055803e-43
CUEDC2,1.70985741054809e-47,0.306740984732002,0.391,0.071,3.19042294234168e-43
PUF60,3.59769590674969e-47,0.304800985642483,0.379,0.064,6.71294079240424e-43
IFT22,3.88659069883001e-47,0.329978775984321,0.38,0.057,7.25198958494692e-43
TM4SF1,4.83781425235525e-47,0.388701307914383,0.433,0.09,9.02687761346967e-43
NDUFA6,4.8832025961606e-47,0.308037693609298,0.334,0.037,9.11156772417606e-43
CIB1,6.08671598552185e-47,0.365463719103173,0.42,0.08,1.13572033573852e-42
SEC11A,6.54248309480372e-47,0.254534589382624,0.876,0.954,1.22076192065943e-42
TMEM14B,6.73153164457323e-47,0.279278853431217,0.902,0.963,1.25603648956092e-42
SEC13,7.31546724171157e-47,0.251538992386882,0.335,0.053,1.36499303263096e-42
NDUFB11,7.45583714104935e-47,0.382470276683618,0.976,0.984,1.3911846521484e-42
RPS19BP1,1.03468629352394e-46,0.276835505295029,0.386,0.078,1.93062115508631e-42
HSPA1A,1.05992288907918e-46,-0.616311923938164,0.83,0.995,1.97771011873284e-42
UBE2N,1.11841867300013e-46,0.309182938276105,0.398,0.076,2.08685740195094e-42
HIST3H2A,1.12391964213383e-46,0.37497111510248,0.426,0.087,2.09712166025752e-42
ZNF667-AS1,1.21044450539994e-46,0.326971299477291,0.435,0.097,2.25856840262574e-42
MRPL22,1.29044256657983e-46,0.259256843621173,0.344,0.055,2.40783678498131e-42
ID4,1.30474710646637e-46,-0.379978590616628,0.659,0.968,2.43452762595559e-42
CMC1,1.65138223521518e-46,0.307627626455056,0.353,0.046,3.081314112688e-42
TMA7,1.92500525891541e-46,0.328755018051241,0.999,0.991,3.59186731261025e-42
SELENOW,2.1469519901932e-46,0.485354914539839,0.992,0.995,4.0059977185015e-42
DNAJB1,2.38202226153859e-46,-0.379455657776473,0.536,0.897,4.44461533780485e-42
RNASET2,2.54791188875908e-46,0.284083664594236,0.378,0.071,4.75414879323557e-42
