,p_val,avg_logFC,pct.1,pct.2,p_val_adj
EPHX1,2.5753447547985e-46,0.35821613766357,0.346,0.037,4.80533577797852e-42
MCTS1,3.30707792753539e-46,0.300044032557095,0.365,0.057,6.17067670498828e-42
OST4,3.3260386116202e-46,0.33973781678519,0.952,0.975,6.20605544542213e-42
ANO10,3.37380593528338e-46,0.31740184846114,0.421,0.092,6.29518449464525e-42
COMT,3.4405731827625e-46,0.329215814837817,0.351,0.041,6.41976550171654e-42
MRPL55,3.57605876779353e-46,0.27641719020867,0.431,0.113,6.67256805482594e-42
TMED3,3.68916814387397e-46,0.304630821899104,0.327,0.03,6.88361883965444e-42
NDUFB4,4.10654059721395e-46,0.325006455651065,0.947,0.97,7.66239410034151e-42
COX14,4.44169653084746e-46,0.256457092879481,0.443,0.124,8.28776155690828e-42
CLIC1,4.54079639803206e-46,0.332958417321416,0.913,0.956,8.47267199908802e-42
DNAJC4,4.56403134759367e-46,0.274696148179552,0.342,0.051,8.51602609147504e-42
WDR83OS,5.07962621957577e-46,0.347755743129267,0.955,0.972,9.47807456310642e-42
PFN1,5.56972583304129e-46,0.438448396489452,0.982,0.995,1.03925514318717e-41
BAG1,7.31912672873999e-46,0.267523620385402,0.364,0.071,1.3656758563156e-41
CARHSP1,7.84324279830124e-46,0.334601104069708,0.439,0.106,1.46347067373503e-41
PSMB8,1.14663763609558e-45,0.338277578799016,0.458,0.12,2.13951116519074e-41
HMGB2,1.43689874550612e-45,-0.276633124194726,0.507,0.869,2.68110936923987e-41
REX1BD,1.58414311933512e-45,0.312097677023008,0.396,0.08,2.95585264636741e-41
PHLDA2,1.65045724064713e-45,0.326169560761851,0.65,0.807,3.07958816532349e-41
CHCHD2,1.71717659681601e-45,0.354078412721744,0.997,0.998,3.20407981199899e-41
TRIT1,1.77550324522769e-45,-0.413899119835649,0.733,0.97,3.31291150527034e-41
TIA1,1.89751781570011e-45,-0.292894302932624,0.244,0.267,3.54057849231484e-41
HMGN4,3.21566481118252e-45,0.273425036619455,0.414,0.103,6.00010897118547e-41
LINC01116,3.34049056936999e-45,0.281280755005472,0.368,0.069,6.23302135338746e-41
BEX3,5.74382688290227e-45,0.398729782192257,0.984,0.993,1.07174065808074e-40
ARF4,6.27728233266788e-45,0.32955965194741,0.414,0.085,1.1712781104525e-40
SCG5,6.48836271100256e-45,0.451351247055514,0.969,0.991,1.21066359824597e-40
COPS5,7.16308790363807e-45,0.25474967964652,0.353,0.069,1.33656057193983e-40
SOX4,8.10598357577332e-45,-0.576206161787814,0.882,0.998,1.51249547540354e-40
NDUFA13,8.50403693701676e-45,0.281722852432693,0.432,0.113,1.58676825207796e-40
COPS3,1.04573144325673e-44,0.295518786503416,0.363,0.06,1.95123029997274e-40
ZNRD1,1.17972068664172e-44,0.264020808192524,0.385,0.085,2.20124082920478e-40
NIFK,1.19000732744522e-44,0.265021130809839,0.377,0.08,2.22043467228003e-40
FIBP,1.21995559178704e-44,0.332767922988047,0.34,0.037,2.27631513871544e-40
DSTN,1.61146198336017e-44,0.364700339578802,0.972,0.982,3.00682691475175e-40
CD24,1.90404945293351e-44,0.478031814965668,0.972,0.998,3.55276587422863e-40
MRPL17,1.97645190112443e-44,0.25263261557681,0.395,0.101,3.68786160230807e-40
HNRNPU,2.19443066025264e-44,-0.442674314769955,0.754,0.982,4.0945881689654e-40
TATDN1,2.23827586483771e-44,0.263633657244729,0.371,0.076,4.17639893620069e-40
MRPL2,2.76060424681089e-44,0.253311178263695,0.36,0.074,5.15101146412445e-40
CNRIP1,2.95074606415705e-44,0.330968272616035,0.396,0.076,5.50579708111063e-40
AIMP1,4.63868234069726e-44,0.252983008970531,0.377,0.085,8.65531737950703e-40
SCMH1,4.64941769132628e-44,-0.540063598184948,0.792,0.977,8.67534847024571e-40
HSD17B10,9.25320197378353e-44,0.302021897904304,0.322,0.032,1.72655495628827e-39
GTF2I,9.62079569607458e-44,-0.299672802855324,0.623,0.943,1.79514426893056e-39
PDIA6,9.77481195165114e-44,0.396929292716047,0.923,0.972,1.82388216205859e-39
PDLIM1,1.41134478760202e-43,0.292136422801161,0.309,0.03,2.63342823918662e-39
NPM1,1.48894019685297e-43,0.418541581298706,0.998,1,2.77821351330795e-39
MRPL3,1.60839734358647e-43,0.265986847929798,0.375,0.08,3.001108603398e-39
TIMM17A,1.85650784717571e-43,0.274965299384689,0.356,0.062,3.46405799204515e-39
MAT2A,2.14723921754881e-43,-0.298802891086175,0.256,0.285,4.00653365602432e-39
AKR7A2,2.17736985358869e-43,0.2577474229072,0.376,0.083,4.06275440981114e-39
PHF14,2.18951144833171e-43,-0.339404090219651,0.374,0.752,4.08540941144214e-39
SNRPD2,2.3337674130525e-43,0.326601372407173,0.981,0.993,4.35457661601467e-39
DNAJC12,2.79285401403745e-43,0.313986188950247,0.359,0.055,5.21118630479249e-39
SERPINB1,3.136250299946e-43,0.270899433966801,0.37,0.076,5.85192943466923e-39
PNKD,3.23489481115577e-43,0.292292465557193,0.423,0.106,6.03599022813555e-39
POLD2,3.6030693173312e-43,0.291244325908941,0.379,0.08,6.72296703920829e-39
LAGE3,4.25327228390161e-43,0.283503465300365,0.356,0.067,7.93618075453202e-39
GPAA1,8.67557242361889e-43,0.299734602032233,0.408,0.097,1.61877505852305e-38
MRPL40,1.2083974168482e-42,0.254620098276437,0.331,0.055,2.25474874009706e-38
POLR1D,1.25723475667413e-42,0.290438011620115,0.432,0.113,2.34587433247827e-38
MESP1,1.56903622580272e-42,0.259224480310646,0.34,0.064,2.92766469372529e-38
CALM3,1.60344924890979e-42,0.254028274597512,0.392,0.101,2.99187595354078e-38
SELENOF,2.31885677458547e-42,0.321287267865863,0.376,0.064,4.32675485569903e-38
PIGP,2.36356046039458e-42,0.305530332418486,0.449,0.12,4.41016746305025e-38
ATOX1,2.48244826432319e-42,0.312138626927472,0.352,0.055,4.63200021640064e-38
DECR1,3.35832355974428e-42,0.300367481822855,0.356,0.06,6.26629593012686e-38
MRPS18A,3.64483244844187e-42,0.294011044290763,0.301,0.025,6.80089286554768e-38
TPT1,3.67396738900803e-42,0.339719748071184,1,0.998,6.85525575115007e-38
SCGB1D2,3.7871504393178e-42,0.368122329779083,0.434,0.106,7.06644400472308e-38
SUMO2,5.63281639561603e-42,0.336910524587483,0.996,0.995,1.05102721125799e-37
MAGOH,5.92872101270992e-42,0.276285902771048,0.443,0.124,1.10624005376154e-37
BOLA3,6.16576325694832e-42,0.251580124273117,0.318,0.053,1.15046976611399e-37
PSMB7,6.49777698241153e-42,0.273473261230412,0.394,0.092,1.21242020714817e-37
BMP8B,6.55266245724106e-42,-0.303319624448717,0.308,0.68,1.22266128789661e-37
PDIA3,7.05616005529529e-42,0.401902220937893,0.956,0.984,1.31660890471755e-37
CRIPT,1.01727536505019e-41,0.27312348361923,0.364,0.074,1.89813410364715e-37
PRDX2,1.21007826007784e-41,0.397592909085858,0.975,0.989,2.25788502547924e-37
SRRM2,1.29686221366013e-41,-0.426600367655515,0.529,0.855,2.41981520446843e-37
FOLR1,1.32898680189668e-41,0.314441130644505,0.324,0.039,2.47975647365901e-37
MRPL54,1.43789179498598e-41,0.293034539458197,0.339,0.048,2.68296230026435e-37
COX7C,1.54866881226735e-41,0.290746568512107,0.999,0.998,2.88966113680964e-37
TSPAN8,1.76568782322878e-41,0.316968299035243,0.312,0.034,3.29459690936258e-37
GTF3C6,2.24446472452402e-41,0.271355959088177,0.395,0.097,4.18794672948936e-37
LSM6,2.57843646570986e-41,0.256651339519836,0.312,0.044,4.81110460136803e-37
COA6,2.80121671817535e-41,0.270832669378714,0.337,0.06,5.22679027444339e-37
IAH1,3.14155358782849e-41,0.268857858516767,0.372,0.085,5.86182483952919e-37
LCN15,3.37331276303246e-41,0.47718114450435,0.456,0.117,6.29426428454227e-37
CNBP,3.47093317700187e-41,0.290452661642233,0.951,0.986,6.47641421496779e-37
NPPA,3.75280482606211e-41,0.285721591551531,0.606,0.77,7.00235852494928e-37
EIF1,4.97213882561673e-41,0.401927873900095,0.999,1,9.27751383471825e-37
MRPS35,4.99278931992507e-41,0.284158556135271,0.358,0.067,9.31604559204819e-37
KHDRBS1,5.48321225002512e-41,-0.324036059991337,0.365,0.736,1.02311257373219e-36
APRT,8.85286799958596e-41,0.281545949993927,0.319,0.046,1.65185664004274e-36
SURF2,9.06828809364429e-41,0.275680157060128,0.336,0.055,1.69205187539309e-36
MAGED2,1.01397192954827e-40,0.285035482633571,0.365,0.071,1.89197022334412e-36
LAMTOR4,1.08177978758367e-40,0.272808639570799,0.933,0.97,2.01849290565238e-36
TMEM219,1.19904381877009e-40,0.358385208130907,0.481,0.136,2.23729586144311e-36
NEU1,1.51941559397423e-40,0.269930910888671,0.361,0.076,2.83507755679652e-36
COX6C,1.81685202912413e-40,0.359498957547723,0.981,0.991,3.3900642011427e-36
ARPC5,2.57333090908068e-40,0.265988615787146,0.408,0.11,4.80157814325364e-36
CCDC167,2.77079654490729e-40,0.328030633061022,0.378,0.074,5.17002927314251e-36
FAM96A,2.89034514785856e-40,0.330776992123573,0.44,0.113,5.39309501138929e-36
TMEM18,3.10195275693844e-40,0.29067538224774,0.362,0.074,5.78793364917144e-36
HNRNPH1,3.18412837219061e-40,-0.431536778803184,0.517,0.821,5.94126512967046e-36
DYNLL1,3.87142163206327e-40,0.390752455597312,0.972,0.986,7.22368562326686e-36
ATP6V1D,4.0733158413515e-40,0.281979356196535,0.356,0.067,7.60040002837776e-36
MFSD10,5.15881234354851e-40,0.261200765538858,0.362,0.08,9.62582795182717e-36
MRPL11,5.1761291038855e-40,0.280659729665379,0.308,0.037,9.65813929493996e-36
MYL12A,6.51910939058153e-40,0.265252443784126,0.333,0.062,1.21640062118861e-35
NUDT2,7.23244013820564e-40,0.293766299503965,0.317,0.041,1.34950100538779e-35
RPL27,8.64567712383195e-40,0.340118352443509,0.975,0.986,1.6131968945358e-35
PSENEN,1.36230904065703e-39,0.269273090953909,0.311,0.044,2.54193243896195e-35
NAXE,2.05964552100649e-39,0.443983235568893,0.957,0.982,3.84309257764602e-35
HINT2,2.29136521888183e-39,0.25823487112548,0.3,0.039,4.2754583619116e-35
AK2,2.32594228354319e-39,0.262870948042958,0.404,0.11,4.33997570686323e-35
CRIP2,2.44411706359594e-39,0.252700368938522,0.915,0.977,4.56047802896367e-35
GRIK2,2.69741486099841e-39,-0.331069738337865,0.321,0.326,5.03310638913694e-35
TMEM176B,3.03163387370825e-39,0.254591879846979,0.699,0.743,5.65672564495222e-35
SOD1,3.1878033274119e-39,0.336600517455266,0.967,0.986,5.94812222861786e-35
MEIS2,3.24576587657577e-39,-0.386022040154584,0.623,0.924,6.05627454910273e-35
MAGED1,3.25784691913393e-39,0.279609730710213,0.333,0.057,6.07881656641199e-35
RPL7,3.40513988449126e-39,0.333880437759776,0.998,0.998,6.35365051047225e-35
ACTB,3.61542913455331e-39,0.455279155555327,0.998,1,6.74602922216303e-35
MT-ATP8,3.65051677577676e-39,-0.457184945043589,0.554,0.871,6.81149925192186e-35
STMN1,3.99125708660704e-39,0.465415158640944,0.999,1,7.44728659790007e-35
ERG28,4.04567768827908e-39,0.278246070744868,0.315,0.044,7.54882999855994e-35
CHGA,7.6566741149486e-39,0.607768129416405,0.985,0.989,1.42865882310826e-34
KRT19,9.05768925246035e-39,0.286830528933624,0.307,0.041,1.69007423761658e-34
ESD,9.13516182342067e-39,0.279953395080123,0.364,0.076,1.70452984463206e-34
HGF,1.29072893171493e-38,-0.470155242934348,0.804,0.986,2.40837111368688e-34
NUPR2,1.33842380198976e-38,0.323119854415527,0.368,0.071,2.4973649721327e-34
SF1,1.62449236887571e-38,-0.479441708743043,0.433,0.669,3.03114031108519e-34
SUPT4H1,1.73987646826006e-38,0.276680716916231,0.312,0.044,3.24643550212644e-34
KLK11,2.47090344000327e-38,0.319107662691296,0.316,0.044,4.6104587287021e-34
NDUFC2,2.78516117387699e-38,0.267352660223423,0.292,0.034,5.19683223433708e-34
TMEM134,2.84376361407396e-38,0.268185201978648,0.312,0.046,5.30617852750061e-34
SMDT1,2.87532030830538e-38,0.26703688394357,0.362,0.08,5.36506016326701e-34
SCAMP3,3.58689564879113e-38,0.262960529696696,0.301,0.044,6.69278859107937e-34
DCXR,4.73219866181465e-38,0.266343668239432,0.376,0.092,8.82980948307997e-34
KDELR2,5.16522505624974e-38,0.275514985131482,0.359,0.076,9.63779343245639e-34
CST3,5.29591701539202e-38,0.354578880210329,0.966,0.989,9.88165155901997e-34
TCTEX1D2,5.99367058374653e-38,0.284293245340135,0.307,0.039,1.11835899422127e-33
CETN2,6.51835549779554e-38,0.283578346131498,0.342,0.062,1.21625995233367e-33
TMEM59,1.27339228810478e-37,0.301418141831415,0.943,0.968,2.3760226703747e-33
DCTN2,1.28759135931667e-37,0.267123818542726,0.362,0.08,2.40251671734898e-33
APIP,2.23992483963377e-37,0.256680869258746,0.319,0.055,4.17947575827265e-33
MT1F,2.55267724234457e-37,0.344221778976294,0.376,0.085,4.76304046649074e-33
NDUFB1,2.57695429675729e-37,0.260232873788153,0.336,0.069,4.80833902231942e-33
GHRL,3.67632349319814e-37,0.277767629306542,0.403,0.113,6.85965200595841e-33
CFL1,6.93721996765966e-37,0.35746704845288,0.964,0.977,1.29441587376562e-32
CSAG1,8.79600015726441e-37,0.255746688702188,0.344,0.076,1.64124566934397e-32
SNCG,1.202331964846e-36,0.313541617223694,0.326,0.055,2.24343121320615e-32
ELOB,1.35275402173717e-36,0.303319611879701,0.964,0.986,2.52410372915939e-32
CDK2AP2,1.41835854727534e-36,0.302553799230002,0.344,0.064,2.64651521336106e-32
HOXB-AS3,1.54901953387843e-36,0.301515379483942,0.378,0.09,2.89031554826377e-32
DPCD,1.90366823579979e-36,0.257190484607573,0.314,0.053,3.55205456117884e-32
PSMC3,2.29271050253593e-36,0.253594491568978,0.326,0.062,4.27796852668179e-32
PNISR,2.29664515699367e-36,-0.454808064276049,0.583,0.848,4.28531019843448e-32
NDUFB9,2.39555576571e-36,0.252668596852158,0.916,0.97,4.46986750323829e-32
RNF7,3.58872749438765e-36,0.273172908234346,0.497,0.179,6.69620663177792e-32
TMEM176A,5.22554015830995e-36,0.256699951407396,0.649,0.699,9.75033538139054e-32
BNIP3,5.44236722857533e-36,0.276693688274546,0.862,0.984,1.01549130117987e-31
COX5A,5.47175321323226e-36,0.289075976648055,0.943,0.979,1.02097443205701e-31
EDF1,6.46030900155598e-36,0.252564544065392,0.939,0.97,1.20542905660033e-31
ATP5F1B,1.26358174391711e-35,0.273421042076001,0.923,0.97,2.35771717597493e-31
COX4I1,1.63328696478979e-35,0.316232774605059,0.962,0.979,3.04755014760128e-31
IFI6,2.50107212602981e-35,0.28952885939408,0.29,0.037,4.66675047995902e-31
RPL37,2.74440858392741e-35,0.27497365199864,1,1,5.12079197675015e-31
UBB,2.77036008493331e-35,0.329281075946732,0.999,0.995,5.16921488247707e-31
SRP14,3.633209298686e-35,0.290660129598826,0.997,0.986,6.7792052304182e-31
SLC35B2,3.68969435183006e-35,0.303577880439658,0.378,0.09,6.88460069107971e-31
PSMC5,4.5697571765751e-35,0.275136681928083,0.331,0.062,8.52670991577148e-31
FAM174A,6.61249643046727e-35,0.25823487112548,0.376,0.101,1.23382570896089e-30
DNALI1,1.35389023393959e-34,0.264981884672074,0.369,0.094,2.52622378750788e-30
SRSF11,1.51504002993665e-34,-0.397075973002801,0.706,0.943,2.82691319185879e-30
LINC02500,1.87446385058531e-34,0.25673973005453,0.321,0.069,3.49756209880712e-30
ATP5MG,2.12837696232321e-34,0.26107866747629,0.931,0.972,3.97133857399888e-30
IRX2,5.39577301408231e-34,-0.269824513537273,0.645,0.926,1.00679728669762e-29
RTBDN,1.73621471396479e-33,0.369907659248816,0.744,0.713,3.2396030347869e-29
DHRS7,1.89324842058746e-33,0.25329170732796,0.344,0.083,3.53261222797414e-29
CISD1,2.87186711622207e-33,0.270706970935148,0.34,0.076,5.35861685215876e-29
COX6B1,3.09074709124667e-33,0.264752818492694,0.958,0.979,5.76702499755717e-29
NDUFA4,7.49623949976113e-33,0.329584625177122,0.924,0.968,1.39872332826043e-28
TMSB4X,1.22702761448591e-32,0.496330501114531,0.948,0.989,2.28951082586926e-28
SSR2,1.2395646045248e-32,0.287173914921109,0.972,0.995,2.31290359558282e-28
TOMM7,2.03165209551393e-32,0.326674614659837,0.969,0.989,3.79085964501944e-28
OAZ1,2.91142421582045e-32,0.302375748837788,0.998,0.995,5.43242644429937e-28
PDIA4,3.31174749618554e-32,0.296108177831927,0.401,0.122,6.17938965313259e-28
UQCRQ,3.8874352552044e-32,0.277217912300617,0.942,0.984,7.2535654426859e-28
SYF2,3.95858551242693e-32,0.292238577536487,0.443,0.149,7.3863247076374e-28
FUS,4.49449198971972e-32,-0.401780444617456,0.729,0.943,8.38627260361803e-28
PRKCSH,8.52481042550446e-32,0.272785117429513,0.484,0.184,1.59064437729488e-27
ATP6V0B,1.03230780222057e-31,0.308271918249475,0.953,0.982,1.92618312816336e-27
PSMD13,1.17886629645329e-31,0.255610886413398,0.307,0.057,2.1996466225522e-27
PPA1,2.11780144241288e-31,0.262944792056644,0.922,0.949,3.9516057113982e-27
EFHC1,2.7430318793392e-31,-0.40696191532612,0.565,0.828,5.118223183659e-27
MLF1,3.48863252774766e-31,0.250452730683425,0.339,0.087,6.50943943352436e-27
ESPL1,7.80711666275128e-31,0.3432693883516,0.423,0.131,1.45672989810276e-26
LSM7,9.7476676049869e-31,0.311007851585895,0.958,0.986,1.81881729841451e-26
YIF1A,2.57961320826036e-30,0.251325462824545,0.282,0.048,4.813300285293e-26
PCNA,5.16517740697841e-30,0.293521726215196,0.356,0.097,9.63770452368102e-26
CNTNAP2,6.1453200886164e-30,-0.295197270274531,0.402,0.717,1.14665527533493e-25
SDF2L1,7.13449745960469e-30,0.29374155958239,0.302,0.062,1.33122588098764e-25
SH3BGRL3,8.06644293229248e-30,0.382287519795459,0.511,0.211,1.50511758673645e-25
NR0B2,8.82750747047365e-30,0.29798677458589,0.375,0.113,1.64712461891568e-25
CD46,1.0512506199175e-29,-0.331135325382283,0.677,0.924,1.96152853170406e-25
GNRH2,1.06442547256023e-29,0.271480097875501,0.346,0.094,1.98611148925013e-25
HSP90B1,1.16285470574829e-29,0.378219912655111,0.99,0.998,2.16977059545574e-25
TSPAN1,2.56417344156346e-29,0.285057409973676,0.28,0.046,4.78449122461327e-25
MYDGF,3.04436663900538e-29,0.314159633831492,0.454,0.161,5.68048371172014e-25
SRSF7,3.63742526316756e-29,-0.342141611988466,0.528,0.816,6.78707179854436e-25
RPS11,4.8345030810652e-29,0.279031219990402,0.981,0.993,9.02069929895955e-25
LDHA,7.26625381984419e-29,0.361935241732265,0.925,0.991,1.35581030024473e-24
MT2A,8.41178569329108e-29,0.383721168065171,0.966,0.989,1.56955509251118e-24
SMIM3,1.17486942523431e-28,0.281962432286435,0.349,0.097,2.19218886054469e-24
RPL21,1.35154461940998e-28,0.340588382831332,0.991,0.991,2.52184710535708e-24
LGALS1,1.68949081030776e-28,0.443049873173299,0.272,0.044,3.15242090295324e-24
SKP1,5.01922294565376e-28,0.28109727893056,0.984,0.995,9.36536809429535e-24
GPX4,1.06328326855273e-27,0.263872659137994,0.963,0.984,1.98398025079254e-23
ARF5,2.61389948928714e-27,0.260270840610579,0.968,0.982,4.87727505706088e-23
ANXA5,2.70444607864097e-27,0.273682702170996,0.411,0.14,5.04622593813619e-23
CFAP126,3.61238844176817e-27,0.28568956958989,0.275,0.053,6.74035559349523e-23
HP1BP3,5.82535243209581e-27,-0.32198129688261,0.46,0.747,1.08695251030476e-22
RPS27,6.4913342366636e-27,0.282225687727387,0.999,1,1.21121805521906e-22
SHMT2,7.54393507062707e-27,0.314422084709791,0.463,0.179,1.4076228448283e-22
CHGB,8.90094566582669e-27,0.363339915788176,0.993,0.995,1.6608274517866e-22
ROMO1,1.0777735671417e-26,0.305575497081327,0.42,0.147,2.01101769892969e-22
MT-ND6,1.11401168084717e-26,-0.572255870945343,0.26,0.347,2.07863439529274e-22
ATP5MC3,1.95138510467682e-26,0.263870556520691,0.981,0.986,3.64108946681647e-22
TMEM256,3.10086046603919e-26,0.362463890663233,0.574,0.322,5.78589554358253e-22
RAMP1,4.49444893706327e-26,0.400760836911861,0.632,0.492,8.38619227166636e-22
CALM2,6.32328585585368e-26,0.273316135261401,0.981,0.998,1.17986190784374e-21
AMIGO2,7.92875117500237e-26,-0.304985563492913,0.773,0.966,1.47942568174369e-21
SEMA3E,8.53834839041065e-26,-0.347509247354637,0.685,0.913,1.59317042616672e-21
MET,9.42466200233664e-26,-0.31192939205833,0.67,0.903,1.75854768301599e-21
AKAP9,9.71405548254468e-26,-0.329074062556505,0.536,0.802,1.81254561248801e-21
LUC7L3,1.25396655905676e-25,-0.375023252196985,0.588,0.816,2.33977620254401e-21
RPL31,1.32696283812066e-25,0.272092890577311,0.994,0.991,2.47597995964935e-21
SERPINB12,5.71383755025557e-25,0.277188879009154,0.376,0.136,1.06614494850219e-20
CLU,6.25233247692419e-25,0.260727601955082,0.379,0.14,1.16662271686928e-20
PFDN5,1.36449151107733e-24,0.268347024012108,0.99,0.995,2.54600471051919e-20
IRF2BP2,1.88145661374416e-24,-0.34740712269264,0.487,0.759,3.51060989558523e-20
GAMT,1.20670260845447e-23,0.282208622023479,0.491,0.221,2.25158639711519e-19
TMEM147,1.31789684513896e-23,0.283268547839212,0.463,0.195,2.45906372334478e-19
TUBB,8.71050675135786e-23,0.375919224194326,0.993,0.995,1.62529345473586e-18
GSTO1,3.34717324846006e-22,0.307696683376579,0.468,0.218,6.24549056430163e-18
RPS25,4.75738190785318e-22,0.250155916896804,0.997,0.995,8.87679890186324e-18
SCGB2A1,5.24990116993943e-22,0.377392949968611,0.542,0.299,9.79579059298999e-18
NSD3,1.08624561040724e-21,-0.338693451693923,0.429,0.591,2.02682568445887e-17
SON,1.50467306604387e-21,-0.295994216597318,0.551,0.795,2.80756947393127e-17
ALKBH7,1.60157054220101e-21,0.295314728262975,0.504,0.253,2.98837047469287e-17
TENT5A,2.10728984704086e-21,-0.357445594942223,0.949,0.993,3.93199212559354e-17
TUBA1B,2.42129713527149e-21,0.308836475201007,0.908,0.968,4.51789832470307e-17
SF3B1,6.04224573240769e-20,-0.254279466804844,0.385,0.416,1.12742263120995e-15
ASCL1,1.43071387284566e-19,0.31616126042796,0.955,0.993,2.66956901534271e-15
PHB,3.0366292883951e-19,0.277693154270878,0.51,0.322,5.66604658921641e-15
DDIT3,9.79042092065979e-19,0.258678822298143,0.302,0.108,1.82679463958591e-14
RRAGC,4.42371173732809e-18,-0.264002344067448,0.385,0.628,8.25420373068049e-14
ZKSCAN1,4.78045537339524e-18,-0.324417280877992,0.504,0.717,8.91985168121818e-14
CISD3,2.44163530361357e-17,0.275961732237815,0.543,0.366,4.55584731301256e-13
TKT,2.51578174982564e-17,0.27269295430071,0.516,0.299,4.69419716699965e-13
KRT12,3.02241038745529e-17,0.298218190702909,0.555,0.356,5.63951554195283e-13
GDF15,1.27472988209239e-16,0.554255288494415,0.278,0.094,2.37851848699619e-12
BTBD3,1.43259206082398e-15,-0.327537694404938,0.438,0.655,2.67307352629146e-11
DYNC1H1,3.22848800967972e-15,-0.276200618279645,0.471,0.667,6.0240357772614e-11
CA9,2.38731729976018e-14,0.292071485627854,0.58,0.462,4.45449534962252e-10
SFPQ,8.07242065620672e-14,-0.278631703349382,0.278,0.414,1.50623297024161e-09
FDFT1,1.57467416118782e-12,0.277811352750578,0.409,0.237,2.93818451736035e-08
FAM162A,2.48138089014097e-12,0.291684977894546,0.561,0.467,4.63000860291404e-08
MT1X,6.25776319606294e-12,0.260936011104678,0.475,0.363,1.16763603475338e-07
NUPR1,1.09563524035297e-11,0.309918714238948,0.265,0.115,2.0443457949746e-07
HIST1H1C,9.37657911059879e-09,0.333568917950879,0.493,0.407,0.000174957589624663
